Unicode		按	遺		現		擴	Baxter 白一平	TUPA（用現）	遺	現	遺	現
33229	臍		從開齊平	✓	從開四齊平	✓	從開四〇齊平	dzej	dzej		cai4		qi2
33230	臎		清合脂去	✓	清合三脂去	✓	請合三〇脂去	tshwijH	tshwi③		ceoi3		cui4
33230	臎		精合脂上	✓	精合三脂上	✓	精合三〇脂上	tswijX	tswi②		zeoi2		zui3
33231	臏		並A眞上	✓	並三A真上	✓	並〇三A真上	bjinX	bin②		ban6		bin4
33232	臐		曉文去	✓	曉合三C文去	✓	曉合三C文去	xjunH	hun③		fan3		xun4
33232	臐		曉文平	✓	曉合三C文平	✓	曉合三C文平	xjun	hun		fan1		xun1
33233	臑		日虞平	✓	日合三虞平	✓	日合三〇虞平	nyu	njuo		jyu4		ru2
33233	臑		泥豪平	✓	泥開一豪平		泥開一〇豪平	naw	naw		nou4		nao2
33234	臒		影合唐入	✓	影合一唐入	✓	影合一〇唐入	wak	′wak		wok3		wo
33234	臒		影合陽入	✓	影合三C陽入	✓	影合三C陽入	jwak	′uak		wok3		yue
33236	臔		匣開先上	✓	匣開四先上	✓	匣開四〇先上	henX	ghen②		hin6		xian4
33237	臕		幫B宵平	✓	幫三B宵平	✓	幫〇三B宵平	pjew	pyew		biu1		biao1
33238	臖		曉開蒸去	✓	曉開三C蒸去	✓	曉開三C蒸去	xingH	hyng③		hing3		xing4
33239	臗		溪魂平	✓	溪合一魂平	✓	溪合一〇魂平	khwon	khon		fan1		kun1
33240	臘		來談入	✓	來開一談入	✓	來開一〇談入	lap	lap		laap6		la4
33242	臚		來魚平	✓	來開三魚平	✓	來開三〇魚平	ljo	lyo		leoi4		lü2
33243	臛		曉冬入	✓	曉一冬入	✓	曉〇一〇冬入	xowk	hok		huk1		hu
33245	臝		來合一歌上	✓	來合一歌上	✓	來合一〇歌上	lwaX	lwa②		lo5		luo3
33246	臞		羣虞去	✓	羣合三C虞去	✓	羣合三C虞去	gjuH	guo③		geoi6		ju4
33246	臞		羣虞平	✓	羣合三C虞平	✓	羣合三C虞平	gju	guo		keoi4		qu2
33247	臟		從開唐去	✓	從開一唐去		從開一〇唐去	dzangH	dzang③		zong6		zang4
33248	臠		來合仙上	✓	來合三仙上	✓	來合三〇仙上	ljwenX	lwien②		lyun5		luan3
33248	臠		來合寒平	✓	來合一寒平	✓	來合一〇寒平	lwan	lwan		lyun4		luan2
33249	臡		日開祭平	✓	日開三祭平	✓	日開三〇祭平	nyej	njiej		jai4		ri2
33249	臡		泥開一歌平	✓	泥開一歌平	✓	泥開一〇歌平	na	na		no4		nuo2
33249	臡		泥開齊平		泥開四齊平	✓	泥開四〇齊平	nej	nej		nai4		ni2
33250	臢		精開寒平	✓	精開一寒平	!	精開一〇寒平	tsan	tsan		zaan1		zan1
33251	臣		常開眞平	✓	常開三真平	✓	常開三〇真平	dzyin	djin		san4		chen2
33252	臤		匣開先平	✓	匣開四先平	✓	匣開四〇先平	hen	ghen		hin4		xian2
33252	臤		溪開A眞去	✓	溪開三A真去	✓	溪開三A真去	khjinH	khin③	han3	jan3		qin4
33252	臤		溪開寒平	✓	溪開一寒平	✓	溪開一〇寒平	khan	khan		hon1		kan1
33252	臤		溪開山平	✓	溪開二山平	✓	溪開二〇山平	khean	kheen		haan1		qian1
33253	臥		疑合一歌去	✓	疑合一歌去	✓	疑合一〇歌去	ngwaH	ngwa③		ngo6		wo4
33254	臦		見合陽去	✓	見合三C陽去	✓	見合三C陽去	kjwangH	kuang③		gwong3		guang4
33255	臧		精開唐平	✓	精開一唐平	✓	精開一〇唐平	tsang	tsang		zong1		zang1
33256	臨		來侵去	✓	來開三侵去	✓	來開三〇侵去	limH	lim③		lam6		lin4
33256	臨	少	來侵平	✓	來開三侵平	✓	來開三〇侵平	lim	lim		lam4		lin2
33257	臩		見合三庚上	✓	見合三B庚上	✓	見合三B庚上	kjwaengX	kuaeng②		gwing2		jiong3
33257	臩		見合陽上	✓	見合三C陽上	✓	見合三C陽上	kjwangX	kuang②		gwong2		guang3
33258	自		從開脂去	✓	從開三脂去	✓	從開三〇脂去	dzijH	dzi③		zi6		zi4
33260	臬		疑開先入	✓	疑開四先入	✓	疑開四〇先入	nget	nget		jit6		ye4
33261	臭		昌尤去	✓	昌三尤去	✓	昌〇三〇尤去	tsyhuwH	tjhu③		cau3		chou4
33261	臭	少	曉尤去	✓	曉三C尤去		曉〇三C尤去	xjuwH	hu③	hau3	jau3		xiu4
33262	臮		羣開B脂去	✓	羣開三B脂去	✓	羣開三B脂去	gijH	gyi③		gei6		ji4
33263	臯		見豪平	✓	見開一豪平		見開一〇豪平	kaw	kaw		gou1		gao1
33265	臱		明A仙平	✓	明三A仙平	✓	明〇三A仙平	mjien	mien		min4		mian2
33266	臲		疑開先入	✓	疑開四先入	✓	疑開四〇先入	nget	nget		jit6		ye4
33267	至		章開脂去	✓	章開三脂去	✓	章開三〇脂去	tsyijH	tji③		zi3		zhi4
33268	致		知開脂去	✓	知開三脂去	✓	知開三〇脂去	trijH	tri③		zi3		zhi4
33270	臶		從開先去	✓	從開四先去	✓	從開四〇先去	dzenH	dzen③		zin6		jian4
33270	臶		從魂去	✓	從合一魂去	✓	從合一〇魂去	dzwonH	dzon③		zyun6		zun4
33272	臸		日開眞入	✓	日開三真入	✓	日開三〇真入	nyit	njit		jat6		ri4
33272	臸		章之平	✓	章開三之平	✓	章開三〇之平	tsyi	tjy		zi1		zhi1
33274	臺		定咍平	✓	定開一咍平	✓	定開一〇咍平	doj	deoj		toi4		tai2
33275	臻		莊臻平	✓	莊開三臻平	✓	莊開三〇臻平	tsrin	tsryin		zan1		zhen1
33276	臼		羣尤上	✓	羣三C尤上	✓	羣〇三C尤上	gjuwX	gu②		gau6		jiu4
33276	臼	少	見三東入	✓	見三C東入		見〇三C東入	kjuwk	kuk		guk1		ju
33277	臽		匣咸去	✓	匣開二咸去	✓	匣開二〇咸去	heamH	gheem③		haam6		xian4
33277	臽		溪覃上	✓	溪開一覃上	✓	溪開一〇覃上	khomX	khom②		ham2		kan3
33278	臾		以虞平	✓	以合三虞平	✓	以合三〇虞平	yu	juo		jyu4		yu2
33278	臾		羣合B脂去	✓	羣合三B脂去	✓	羣合三B脂去	gwijH	gui③		gwai6		gui4
33279	臿		初咸入	✓	初開二咸入	✓	初開二〇咸入	tsrheap	tsrheep		caap3		cha
33280	舀		以宵上	✓	以開三宵上	✓	以開三〇宵上	yewX	jiew②		jiu5		yao3
33280	舀		以尤平	✓	以三尤平	✓	以〇三〇尤平	yuw	ju		jau4		you2
33280	舀		以虞平	✓	以合三虞平	✓	以合三〇虞平	yu	juo		jyu4		yu2
33281	舁		以魚平	✓	以開三魚平	✓	以開三〇魚平	yo	jyo		jyu4		yu2
33282	舂		書鍾平	✓	書三鍾平	✓	書〇三〇鍾平	syowng	sjuong		sung1		shong1
33284	舄		心開清入	✓	心開三清入	✓	心開三〇清入	sjek	siaek		sik1		xi
33284	舄		清開陽入	✓	清開三陽入	✓	請開三〇陽入	tshjak	tshyak		coek3		que
33285	舅		羣尤上	✓	羣三C尤上	✓	羣〇三C尤上	gjuwX	gu②		gau6		jiu4
33287	與		以魚上	✓	以開三魚上	✓	以開三〇魚上	yoX	jyo②		jyu5		yu3
33287	與		以魚去	✓	以開三魚去	✓	以開三〇魚去	yoH	jyo③		jyu6		yu4
33287	與	少	以魚平	✓	以開三魚平	✓	以開三〇魚平	yo	jyo		jyu4		yu2
33288	興		曉開蒸平	✓	曉開三C蒸平	✓	曉開三C蒸平	xing	hyng		hing1		xing1
33288	興	少	曉開蒸去	✓	曉開三C蒸去	✓	曉開三C蒸去	xingH	hyng③		hing3		xing4
33289	舉		見魚上	✓	見開三C魚上	✓	見開三C魚上	kjoX	kyo②		geoi2		ju3
33290	舊		羣尤去	✓	羣三C尤去	✓	羣〇三C尤去	gjuwH	gu③		gau6		jiu4
33291	舋		曉開B眞去	✓	曉開三B真去	✓	曉開三B真去	xinH	hyin③	han3	jan3		xin4
33292	舌		船開仙入	✓	船開三仙入	✓	船開三〇仙入	zyet	zjiet		sit6		she2
33292	舌	少	匣合刪入	✓	匣合二刪入	✓	匣合二〇刪入	hwaet	ghwaet		waat6		hua2
33293	舍		書開三麻上	✓	書開三麻上	✓	書開三〇麻上	syaeX	sjiae②		se2		she3
33293	舍	少	書開三麻去	✓	書開三麻去	✓	書開三〇麻去	syaeH	sjiae③		se3		she4
33294	舎		書開三麻上	✓	書開三麻上		書開三〇麻上	syaeX	sjiae②		se2		she3
33294	舎		書開三麻去	✓	書開三麻去		書開三〇麻去	syaeH	sjiae③		se3		she4
33296	舐		船開支上	✓	船開三支上	✓	船開三〇支上	zyeX	zjie②		si6		shi4
33297	舑		日鹽平	✓	日開三鹽平	✓	日開三〇鹽平	nyem	njiem		jim4		ran2
33297	舑		透談平	✓	透開一談平	✓	透開一〇談平	tham	tham		taam1		tan1
33298	舒		書魚平	✓	書開三魚平	✓	書開三〇魚平	syo	sjyo		syu1		shu1
33299	舓		船開支上	✓	船開三支上	✓	船開三〇支上	zyeX	zjie②		si6		shi4
33300	舔		透添上	✓	透開四添上		透開四〇添上	themX	them②		tim2		tian3
33301	舕		透談去	✓	透開一談去	✓	透開一〇談去	thamH	tham③		taam3		tan4
33302	舖		滂模去	✓	滂一模去		滂〇一〇模去	phuH	pho③		pou3		pu4
33304	舘		見合寒去	✓	見合一寒去		見合一〇寒去	kwanH	kwan③		gun3		guan4
33306	舚		透添去	✓	透開四添去	✓	透開四〇添去	themH	them③		tim3		tian4
33306	舚		透添平	✓	透開四添平	✓	透開四〇添平	them	them		tim1		tian1
33307	舛		昌合仙上	✓	昌合三仙上	✓	昌合三〇仙上	tsyhwenX	tjhwien②		cyun2		chuan3
33308	舜		書合眞去	✓	書合三真去	✓	書合三〇真去	sywinH	sjwin③		seon3		shun4
33309	舝		匣開刪入	✓	匣開二刪入	✓	匣開二〇刪入	haet	ghaet		haat6		xia2
33310	舞		明虞上	✓	明三C虞上	✓	明〇三C虞上	mjuX	muo②		mou5		wu3
33311	舟		章尤平	✓	章三尤平	✓	章〇三〇尤平	tsyuw	tju		zau1		zhou1
33312	舠		端豪平	✓	端開一豪平	✓	端開一〇豪平	taw	taw		dou1		dao1
33313	舡		曉江平	✓	曉二江平	✓	曉〇二〇江平	xaewng	hoeung		hong1		xiang1
33314	舢		生開山平	✓	生開二山平		生開二〇山平	srean	sreen		saan1		shan1
33317	舥		滂二麻平	✓	滂二麻平	✓	滂〇二〇麻平	phae	phae		paa1		pa1
33320	舨		幫刪上	✓	幫二刪上		幫〇二〇刪上	paenX	paen②		baan2		ban3
33321	舩		船合仙平	✓	船合三仙平	✓	船合三〇仙平	zywen	zjwien		syun4		shuan2
33322	航		匣開唐平	✓	匣開一唐平	✓	匣開一〇唐平	hang	ghang		hong4		hang2
33323	舫		幫陽去	✓	幫三C陽去	✓	幫〇三C陽去	pjangH	puang③		fong3		fang4
33323	舫	少	幫唐去	✓	幫一唐去	✓	幫〇一〇唐去	pangH	pang③		bong3		bang4
33324	般		幫刪平	✓	幫二刪平	✓	幫〇二〇刪平	paen	paen		baan1		ban1
33324	般	少	幫寒平	✓	幫一寒平	✓	幫〇一〇寒平	pan	pan		bun1		ban1
33324	般	少	並寒平	✓	並一寒平	✓	並〇一〇寒平	ban	ban		pun4		pan2
33325	舭		幫A脂上	✓	幫三A脂上		幫〇三A脂上	pjijX	pi②		bei2		bi3
33327	舯		知三東平	✓	知三東平		知〇三〇東平	trjuwng	trung		zung1		zhong1
33330	舲		來開青平	✓	來開四青平	✓	來開四〇青平	leng	leng		ling4		ling2
33331	舳		澄三東入	✓	澄三東入	✓	澄〇三〇東入	drjuwk	druk		zuk6		zhu2
33332	舴		知開二庚入	✓	知開二庚入	✓	知開二〇庚入	traek	traek		zak1		zhe
33332	舴		莊開二庚入	✓	莊開二庚入	✓	莊開二〇庚入	tsraek	tsraek		zak1		zhe
33333	舵		定開一歌上	✓	定開一歌上	✓	定開一〇歌上	daX	da②		do6		duo4
33334	舶		並二庚入	✓	並二庚入	✓	並〇二〇庚入	baek	baek		bak6		bo2
33335	舷		匣開先平	✓	匣開四先平	✓	匣開四〇先平	hen	ghen		hin4		xian2
33336	舸		見開一歌上	✓	見開一歌上	✓	見開一〇歌上	kaX	ka②		go2		ge3
33337	船		船合仙平	✓	船合三仙平	✓	船合三〇仙平	zywen	zjwien		syun4		shuan2
33338	舺		匣銜入	✓	匣開二銜入		匣開二〇銜入	haep	ghaep		haap6		xia2
33340	舼		羣鍾平	✓	羣三C鍾平	✓	羣〇三C鍾平	gjowng	guong		kung4		qiong2
33341	舽		並江平	✓	並二江平	✓	並〇二〇江平	baewng	boeung		pong4		pang2
33342	舾		心開齊平	✓	心開四齊平		心開四〇齊平	sej	sej		sai1		xi1
33344	艀		並尤平	✓	並三C尤平	✓	並〇三C尤平	bjuw	bu		fau4		fou2
33345	艁		從豪上	✓	從開一豪上	✓	從開一〇豪上	dzawX	dzaw②		zou6		zao4
33345	艁		清豪去	✓	清開一豪去	✓	請開一〇豪去	tshawH	tshaw③		cou3		cao4
33347	艃		來之平	✓	來開三之平	✓	來開三〇之平	li	ly		lei4		li2
33348	艄		生肴平	✓	生開二肴平		生開二〇肴平	sraew	sraew		saau1		shao1
33349	艅		以魚平	✓	以開三魚平	✓	以開三〇魚平	yo	jyo		jyu4		yu2
33350	艆		來開唐平	✓	來開一唐平	✓	來開一〇唐平	lang	lang		long4		lang2
33351	艇		定開青上	✓	定開四青上	✓	定開四〇青上	dengX	deng②		ding6		ding4
33353	艉		明微上	✓	明三C微上		明〇三C微上	mj+jX	muj②		mei5		wei3
33355	艋		明二庚上	✓	明二庚上	✓	明〇二〇庚上	maengX	maeng②		mang5		meng3
33358	艎		匣合唐平	✓	匣合一唐平	✓	匣合一〇唐平	hwang	ghwang		wong4		huang2
33359	艏		書尤上	✓	書三尤上		書〇三〇尤上	syuwX	sju②		sau2		shou3
33360	艐		溪開一歌去	✓	溪開一歌去	✓	溪開一〇歌去	khaH	kha③		ho3		ke4
33360	艐		精一東平	✓	精一東平	✓	精〇一〇東平	tsuwng	tsoung		zung1		zong1
33360	艐		見開皆去	✓	見開二皆去	✓	見開二〇皆去	keajH	keej③		gaai3		jie4
33361	艑		並先上	✓	並四先上	✓	並〇四〇先上	benX	ben②		bin6		bian4
33362	艒		明一東入	✓	明一東入	✓	明〇一〇東入	muwk	mouk		muk6		mu4
33362	艒		明冬入	✓	明一冬入	✓	明〇一〇冬入	mowk	mok		muk6		mu4
33362	艒		明登入	✓	明一登入	✓	明〇一〇登入	mok	meok		mak6		mo4
33363	艓		定添入	✓	定開四添入		定開四〇添入	dep	dep		dip6		die2
33366	艖		初開二麻平	✓	初開二麻平	✓	初開二〇麻平	tsrhae	tsrhae		caa1		cha1
33366	艖		從開一歌平	✓	從開一歌平	✓	從開一〇歌平	dza	dza		co4		cuo2
33367	艗		疑開青入	✓	疑開四青入	✓	疑開四〇青入	ngek	ngek		jik6		yi4
33368	艘		心蕭平	✓	心開四蕭平	✓	心開四〇蕭平	sew	sew		siu1		xiao1
33368	艘		心豪平	✓	心開一豪平	✓	心開一〇豪平	saw	saw		sou1		sao1
33369	艙		清開唐平	✓	清開一唐平		請開一〇唐平	tshang	tshang		cong1		cang1
33370	艚		從豪平	✓	從開一豪平	✓	從開一〇豪平	dzaw	dzaw		cou4		cao2
33371	艛		來侯平	✓	來一侯平	✓	來〇一〇侯平	luw	lou		lau4		lou2
33372	艜		端開泰去	✓	端開一泰去	✓	端開一〇泰去	tajH	taj③		daai3		dai4
33374	艞		以宵去	✓	以開三宵去	✓	以開三〇宵去	yewH	jiew③		jiu6		yao4
33375	艟		昌鍾平	✓	昌三鍾平	✓	昌〇三〇鍾平	tsyhowng	tjhuong		cung1		chong1
33375	艟		澄江去	✓	澄二江去	✓	澄〇二〇江去	draewngH	droeung③		zoeng6		zhuang4
33379	艣		來模上	✓	來一模上	✓	來〇一〇模上	luX	lo②		lou5		lu3
33380	艤		疑開B支上	✓	疑開三B支上	✓	疑開三B支上	ngjeX	ngye②		ji5		yi3
33382	艦		匣銜上	✓	匣開二銜上	✓	匣開二〇銜上	haemX	ghaem②		haam6		xian4
33384	艨		明一東去	✓	明一東去	✓	明〇一〇東去	muwngH	moung③		mung6		meng4
33384	艨		明一東平	✓	明一東平	✓	明〇一〇東平	muwng	moung		mung4		meng2
33387	艫		來模平	✓	來一模平	✓	來〇一〇模平	lu	lo		lou4		lu2
33388	艬		崇銜去	✓	崇開二銜去	✓	崇開二〇銜去	dzraemH	dzraem③		zaam6		zhan4
33388	艬		崇銜平	✓	崇開二銜平	✓	崇開二〇銜平	dzraem	dzraem		caam4		chan2
33389	艭		生江平	✓	生二江平	✓	生〇二〇江平	sraewng	sroeung		soeng1		shuang1
33390	艮		見痕去	✓	見開一痕去	✓	見開一〇痕去	konH	keon③		gan3		gen4
33391	良		來開陽平	✓	來開三陽平	✓	來開三〇陽平	ljang	lyang		loeng4		liang2
33393	艱		見開山平	✓	見開二山平	✓	見開二〇山平	kean	keen		gaan1		jian1
33394	色		生開蒸入	✓	生開三蒸入	✓	生開三〇蒸入	srik	sryk		sik1		she
33396	艴		並魂入	✓	並一魂入	✓	並〇一〇魂入	bwot	bot		but6		bo2
33396	艴		滂文入	✓	滂三C文入	✓	滂〇三C文入	phjut	phut		fat1		fu
33397	艵		滂青平	✓	滂四青平	✓	滂〇四〇青平	pheng	pheng		ping1		ping1
33398	艶		以鹽去	✓	以開三鹽去		以開三〇鹽去	yemH	jiem③		jim6		yan4
33399	艷		以鹽去	✓	以開三鹽去	✓	以開三〇鹽去	yemH	jiem③		jim6		yan4
33400	艸		清豪上	✓	清開一豪上	✓	請開一〇豪上	tshawX	tshaw②		cou2		cao3
33401	艹		清豪上	✓	清開一豪上		請開一〇豪上	tshawX	tshaw②		cou2		cao3
33403	艻		來開登入	✓	來開一登入	✓	來開一〇登入	lok	leok		lak6		le4
33404	艼		透開青上	✓	透開四青上	✓	透開四〇青上	thengX	theng②		ting2		ting3
33404	艼		透開青平	✓	透開四青平	✓	透開四〇青平	theng	theng		ting1		ting1
33405	艽		羣合B脂平	✓	羣合三B脂平	✓	羣合三B脂平	gwij	gui		kwai4		kui2
33405	艽		羣尤平	✓	羣三C尤平	✓	羣〇三C尤平	gjuw	gu		kau4		qiu2
33405	艽		見肴平	✓	見開二肴平		見開二〇肴平	kaew	kaew		gaau1		jiao1
33406	艾		疑開廢去	✓	疑開三C廢去	✓	疑開三C廢去	ngjojH	ngyoj③		ngai6		yi4
33406	艾		疑開泰去	✓	疑開一泰去	✓	疑開一〇泰去	ngajH	ngaj③		ngoi6		ai4
33407	艿		日開蒸平	✓	日開三蒸平	✓	日開三〇蒸平	nying	njyng		jing4		reng2
33408	芀		定蕭平	✓	定開四蕭平	✓	定開四〇蕭平	dew	dew		tiu4		tiao2
33408	芀		端蕭平		端開四蕭平	✓	端開四〇蕭平	tew	tew		diu1		diao1
33409	芁		見肴平	✓	見開二肴平		見開二〇肴平	kaew	kaew		gaau1		jiao1
33411	芃		並一東平	✓	並一東平	✓	並〇一〇東平	buwng	boung		pung4		peng2
33411	芃		並三東平	✓	並三C東平	✓	並〇三C東平	bjuwng	bung		fung4		feng2
33412	芄		匣合寒平	✓	匣合一寒平	✓	匣合一〇寒平	hwan	ghwan		wun4		huan2
33413	芅		以開蒸入	✓	以開三蒸入	✓	以開三〇蒸入	yik	jyk		jik6		yi4
33414	芆		初開佳平	✓	初開二佳平	✓	初開二〇佳平	tsrhea	tsrhee		caai1		chai1
33415	芇		明A仙平	✓	明三A仙平	✓	明〇三A仙平	mjien	mien		min4		mian2
33415	芇		明先上	✓	明四先上	✓	明〇四〇先上	menX	men②		min5		mian3
33415	芇		明寒平	✓	明一寒平	✓	明〇一〇寒平	man	man		mun4		man2
33416	芈		明A支上	✓	明三A支上		明〇三A支上	mjieX	mie②		mei5		mi3
33418	芊		清開先去	✓	清開四先去	✓	請開四〇先去	tshenH	tshen③		cin3		qian4
33418	芊		清開先平	✓	清開四先平	✓	請開四〇先平	tshen	tshen		cin1		qian1
33419	芋		云虞去	✓	云合三C虞去	✓	云合三C虞去	hjuH	uo③		jyu6		yu4
33419	芋		云虞平	✓	云合三C虞平	✓	云合三C虞平	hju	uo		jyu4		yu2
33421	芍		常開陽入	✓	常開三陽入	✓	常開三〇陽入	dzyak	djyak		soek6		shuo2
33421	芍	少	匣蕭上	✓	匣開四蕭上	✓	匣開四〇蕭上	hewX	ghew②		hiu6		xiao4
33421	芍	少	知開陽入	✓	知開三陽入	✓	知開三〇陽入	trjak	tryak		zoek3		zhuo
33421	芍	少	清開陽入	✓	清開三陽入	✓	請開三〇陽入	tshjak	tshyak		coek3		que
33421	芍	少	端開青入	✓	端開四青入	✓	端開四〇青入	tek	tek		dik1		di
33422	芎		溪三東平	✓	溪三C東平	✓	溪〇三C東平	khjuwng	khung		hung1		qiong1
33423	芏		透模上	✓	透一模上	✓	透〇一〇模上	thuX	tho②		tou2		tu3
33424	芐		匣模上	✓	匣一模上	✓	匣〇一〇模上	huX	gho②		wu6		hu4
33424	芐		匣開二麻去	✓	匣開二麻去	✓	匣開二〇麻去	haeH	ghae③		haa6		xia4
33425	芑		溪之上	✓	溪開三C之上	✓	溪開三C之上	khiX	khy②		hei2		qi3
33426	芒		明唐平	✓	明一唐平	✓	明〇一〇唐平	mang	mang		mong4		mang2
33426	芒		明陽平	✓	明三C陽平	✓	明〇三C陽平	mjang	muang		mong4		wang2
33427	芓		從之去	✓	從開三之去	✓	從開三〇之去	dziH	dzy③		zi6		zi4
33428	芔		曉合微去	✓	曉合三C微去	✓	曉合三C微去	xjw+jH	huj③		fai3		hui4
33432	芘		並A脂去	✓	並三A脂去	✓	並〇三A脂去	bjijH	bi③		bei6		bi4
33432	芘		並A脂平	✓	並三A脂平	✓	並〇三A脂平	bjij	bi		pei4		pi2
33433	芙		並虞平	✓	並三C虞平	✓	並〇三C虞平	bju	buo		fu4		fu2
33434	芚		定魂平	✓	定合一魂平	✓	定合一〇魂平	dwon	don		teon4		tun2
33435	芛		以合支上	✓	以合三支上	✓	以合三〇支上	yweX	jwie②		wai5		wei3
33435	芛		以合眞入	✓	以合三真入	✓	以合三〇真入	ywit	jwit		wat6		yu4
33437	芝		章之平	✓	章開三之平	✓	章開三〇之平	tsyi	tjy		zi1		zhi1
33439	芟		生銜平	✓	生開二銜平	✓	生開二〇銜平	sraem	sraem		saam1		shan1
33441	芡		羣B鹽上	✓	羣開三B鹽上	✓	羣開三B鹽上	gjemX	gyem②		gim6		jian4
33443	芣		並尤平	✓	並三C尤平	✓	並〇三C尤平	bjuw	bu		fau4		fou2
33444	芤		溪侯平	✓	溪一侯平		溪〇一〇侯平	khuw	khou		hau1		kou1
33445	芥		見開皆去	✓	見開二皆去	✓	見開二〇皆去	keajH	keej③		gaai3		jie4
33447	芧		澄魚上	✓	澄開三魚上	✓	澄開三〇魚上	drjoX	dryo②		zyu6		zhu4
33448	芨		見B侵入	✓	見開三B侵入	✓	見開三B侵入	kip	kyip		gap1		ji
33449	芩		羣B侵平	✓	羣開三B侵平	✓	羣開三B侵平	gim	gyim		kam4		qin2
33450	芪		羣開A支平	✓	羣開三A支平	✓	羣開三A支平	gjie	gie		kei4		qi2
33451	芫		疑合元平	✓	疑合三C元平	✓	疑合三C元平	ngjwon	nguon		jyun4		yuan2
33452	芬		滂文平	✓	滂三C文平	✓	滂〇三C文平	phjun	phun		fan1		fen1
33453	芭		幫二麻平	✓	幫二麻平	✓	幫〇二〇麻平	pae	pae		baa1		ba1
33454	芮		日合祭去	✓	日合三祭去	✓	日合三〇祭去	nywejH	njwiej③		jeoi6		rui4
33455	芯		心侵平	✓	心開三侵平		心開三〇侵平	sim	sim		sam1		xin1
33456	芰		羣開B支去	✓	羣開三B支去	✓	羣開三B支去	gjeH	gye③		gei6		ji4
33457	花		曉合二麻平	✓	曉合二麻平	✓	曉合二〇麻平	xwae	hwae		faa1		hua1
33459	芳		滂陽平	✓	滂三C陽平	✓	滂〇三C陽平	phjang	phuang		fong1		fang1
33460	芴		明文入	✓	明三C文入	✓	明〇三C文入	mjut	mut		mat6		wu4
33461	芵		見合先入	✓	見合四先入	✓	見合四〇先入	kwet	kwet		gyut3		jue
33463	芷		章之上	✓	章開三之上	✓	章開三〇之上	tsyiX	tjy②		zi2		zhi3
33464	芸		云文平	✓	云合三C文平	✓	云合三C文平	hjun	un		wan4		yun2
33465	芹		羣欣平	✓	羣開三C殷平	✓	羣開三C殷平	gj+n	gyn		kan4		qin2
33466	芺		影B宵上	✓	影開三B宵上	✓	影開三B宵上	jewX	′yew②		jiu2		yao3
33466	芺		影豪上	✓	影開一豪上	✓	影開一〇豪上	awX	′aw②		ou2		ao3
33467	芻		初虞平	✓	初合三虞平	✓	初合三〇虞平	tsrhju	tsrhuo		co1		chu1
33468	芼		明豪去	✓	明一豪去	✓	明〇一〇豪去	mawH	maw③		mou6		mao4
33468	芼		明豪平	✓	明一豪平	✓	明〇一〇豪平	maw	maw		mou4		mao2
33469	芽		疑開二麻平	✓	疑開二麻平	✓	疑開二〇麻平	ngae	ngae		ngaa4		ya2
33470	芾		幫微去	✓	幫三C微去	✓	幫〇三C微去	pj+jH	puj③		fei3		fei4
33470	芾		幫文入	✓	幫三C文入	✓	幫〇三C文入	pjut	put		fat1		fu
33470	芾		幫泰去	✓	幫一泰去	✓	幫〇一〇泰去	pajH	paj③		bui3		bei4
33471	芿		日開蒸去	✓	日開三蒸去	✓	日開三〇蒸去	nyingH	njyng③		jing6		reng4
33472	苀		匣開唐平	✓	匣開一唐平	✓	匣開一〇唐平	hang	ghang		hong4		hang2
33472	苀		見開唐平	✓	見開一唐平	✓	見開一〇唐平	kang	kang		gong1		gang1
33476	苄		並B仙去	✓	並三B仙去		並〇三B仙去	bjenH	byen③		bin6		bian4
33482	苊		影開耕入	✓	影開二耕入		影開二〇耕入	eak	′eek		ak1		e
33489	苑		影合元上	✓	影合三C元上	✓	影合三C元上	jwonX	′uon②		jyun2		yuan3
33490	苒		日鹽上	✓	日開三鹽上	✓	日開三〇鹽上	nyemX	njiem②		jim5		ran3
33491	苓		來開青平	✓	來開四青平	✓	來開四〇青平	leng	leng		ling4		ling2
33492	苔		定咍平	✓	定開一咍平	✓	定開一〇咍平	doj	deoj		toi4		tai2
33493	苕		定蕭平	✓	定開四蕭平	✓	定開四〇蕭平	dew	dew		tiu4		tiao2
33494	苖		定開青入	✓	定開四青入	✓	定開四〇青入	dek	dek		dik6		di2
33494	苖		徹三東入	✓	徹三東入	✓	徹〇三〇東入	trhjuwk	trhuk		cuk1		chu
33495	苗		明B宵平	✓	明三B宵平	✓	明〇三B宵平	mjew	myew		miu4		miao2
33496	苘		溪合清上	✓	溪合三A清上	✓	溪合三A清上	khjwiengX	khwiaeng②		hing2		qiong3
33496	苘		溪合青上	✓	溪合四青上	✓	溪合四〇青上	khwengX	khweng②		hing2		qiong3
33497	苙		來侵入	✓	來開三侵入	✓	來開三〇侵入	lip	lip		lap6		li4
33497	苙		羣B侵入	✓	羣開三B侵入	✓	羣開三B侵入	gip	gyip		gap6		ji2
33499	苛		匣開一歌平	✓	匣開一歌平	✓	匣開一〇歌平	ha	gha		ho4		he2
33500	苜		明三東入	✓	明三C東入	✓	明〇三C東入	mjuwk	muk		muk6		mu4
33500	苜		明寒入	✓	明一寒入		明〇一〇寒入	mat	mat		mut6		mo4
33501	苝		並灰去	✓	並一灰去	✓	並〇一〇灰去	bwojH	boj③		bui6		bei4
33502	苞		幫肴平	✓	幫二肴平	✓	幫〇二〇肴平	paew	paew		baau1		bao1
