𠞩	srwit4
𠞭	luw3
𠞭	luw1
𠞮	tsrhjang2
𠞰	tsjew2
𠞱	gin3
𠟂	tshong3
𠟃	tswon2
𠟉	tsyen2
𠟌	phju2
𠟍	tsyhowng1
𠟎	ngak4
𠟪	tshjep4
𠟪	ngjaep4
𠟭	tsok4
𠟯	tsjew2
𠟴	tsrhi2
𠟻	tsok4
𠟼	hwaen1
𠟽	kweat4
𠟿	tsjew2
𠠃	tshjem1
𠠌	ljep4
𠠍	lij1
𠠎	khwaek4
𠠎	khwak4
𠠗	ljep4
𠠜	eang1
𠠫	lej3
𠠳	kjuw1
𠠵	phjon3
𠡂	bit4
𠡃	tsa3
𠡝	ngit4
𠢅	gjen1
𠢆	haet4
𠢈	kjo2
𠢓	mak4
𠢕	haw1
𠢠	lik4
𠢤	kjwot4
𠢲	kheaj2
𠢳	srik4
𠣊	ljo3
𠣑	aew1
𠣙	zwin1
𠣟	tshwin1
𠣤	swin2
𠣨	ngje1
𠣪	gju1
𠣫	dzyew3
𠣬	swin2
𠣵	bok4
𠣾	phok4
𠣿	kjuw3
𠤄	khjuwk4
𠤄	gjuwk4
𠤈	bjuwng3
𠤎	xwae3
𠤏	paw2
𠤦	nywen2
𠤼	dew1
𠥐	tshang1
𠥗	kwij2
𠥙	tshjwen1
𠥜	at4
𠥦	yik4
𠥴	hom1
𠥸	thej1
𠦂	thaw1
𠦃	sop4
𠦃	sap4
𠦄	sop4
𠦎	thaw1
𠦒	pjit4
𠦒	pan1
𠦪	xjut4
𠦫	dzip4
𠦬	kweaj1
𠧙	dzyew3
𠧙	dzyew1
𠧙	tsyew3
𠧚	tsyhek4
𠧞	drjew2
𠧧	sej1
𠧩	xwoj3
𠧪	dew1
𠧪	sej1
𠧴	yuw1
𠧵	tsyhek4
𠧷	yuw1
𠨍	tsej2
𠨎	dzrjwen3
𠨘	pij3
𠨜	ngwot4
𠨧	tshjen1
𠨮	tsrik4
𠨲	yak4
𠨴	keaj3
𠩁	downg1
𠩂	khjaep4
𠩃	yak4
𠩄	srjo2
𠩗	ye1
𠩘	kaep4
𠩧	khop4
𠩫	ngek4
𠩬	li1
𠩰	twoj1
𠩺	xi1
𠪙	si2
𠪚	kham2
𠪚	ngim1
𠪚	tham2
𠪮	tsyek4
𠪻	bju3
𠫓	thwot4
𠬈	pjie2
𠬛	mwot4
𠬝	nrjen2
𠬝	tset4
𠬢	thaw1
𠬨	tset4
𠬪	bjew2
𠭇	muw2
𠭖	kam2
𠭙	syin1
𠭥	swij3
𠭥	tsywej3
𠭰	li1
𠭴	tsywet4
𠭴	tsrwit4
𠮊	tok4
𠮌	tsrwit4
𠮟	tsyhit4
𠮯	ki2
𠯋	ej2
𠯑	hwaet4
𠯔	phjit4
𠯗	tsop4
𠯘	pan3
𠯙	tsjet4
𠰉	trhjew1
𠰒	nyae2
𠱘	ngjaek4
𠱝	jet4
𠱠	leng1
𠱡	sat4
𠱡	sraej3
𠱥	ngat4
𠲎	bjot4
𠲗	ngat4
𠲮	keng3
𠲳	syin1
𠲷	tep4
𠳃	huwng2
𠳊	kha1
𠳋	khjien2
𠳌	khae3
𠳌	kha1
𠳲	xju2
𠴦	tsyu3
𠴨	kwaen1
𠴪	srjwet4
𠴫	dzek4
𠴫	tsjuwk4
𠴱	hu1
𠴺	ea1
𠵭	jet4
𠶷	ik4
𠶸	khjaek4
𠶸	gjak4
𠷂	doj2
𠷈	lwit4
𠷎	drjuw1
𠷏	jwe2
𠷏	xjwe2
𠷑	phat4
𠷓	xeng1
𠷔	sang3
𠷞	ku1
𠷾	xwik4
𠸶	sang3
𠸶	sang1
𠸹	juwk4
𠹀	swon3
𠹈	na1
𠹊	tshaw2
𠹋	dzit4
𠹑	ngew3
𠹝	uw3
𠺛	daw3
𠻚	mu1
𠻛	suw2
𠻜	srjwet4
𠻜	srjwej3
𠻡	la2
𠻤	yen2
𠻤	yen3
𠻤	yin2
𠽧	det4
𠽶	tsrhwaej3
𠽽	nraeng1
𠿈	tsrjuw1
𠿈	tsraew1
𠿊	khek4
𠿍	ten3
𠿎	xwea1
𠿒	xat4
𠿓	sap4
𠿕	khjew3
𠿝	tsrhjo1
𠿟	aewk4
𠿠	tsrip4
𠿡	trweat4
𡀾	ngop4
𡀿	lju3
𡁆	laewk4
𡁉	trip4
𡁋	won2
𡁑	xwea1
𡁶	tsit4
𡂏	ljep4
𡂐	dzat4
𡂐	dzan3
𡂒	tsyit4
𡂕	law2
𡂖	laj3
𡂟	baew2
𡂣	trip4
𡂩	lep4
𡃡	luwng1
𡄑	tsjem3
𡄑	tsjem1
𡄴	hwaek4
𡅡	ngak4
𡅽	xwan3
𡅽	xan3
𡆑	ngaem1
𡇈	dang3
𡇓	tet4
𡇠	treak4
𡇰	tsywen2
𡇱	khaewk4
𡇶	hop4
𡇼	aet4
𡈋	khwin1
𡈋	khwon2
𡈗	mak4
𡈣	sjwen1
𡈼	theng2
𡉚	pjowng1
𡊁	ik4
𡊄	pjun1
𡊅	pjun3
𡊅	pjun1
𡊉	mat4
𡊞	bjaeng3
𡊫	nyowng2
𡊻	ljet4
𡋡	hjwon1
𡋯	bwot4
𡋲	dzwa2
𡌦	bjïj3
𡌨	bjie1
𡌪	kweaj3
𡌲	kwej1
𡍖	doj3
𡍤	net4
𡍦	hwaen1
𡍦	hwon1
𡍨	du2
𡍩	trhaek4
𡍪	tsrhip4
𡍫	tsrhik4
𡍮	dzywe1
𡎬	tsrwae2
𡎯	hweaj3
𡎰	drij1
𡎸	kjïn2
𡎺	tsrjuwk4
𡎻	dzrjen1
𡎻	dzrean1
𡏩	twoj1
𡏮	dzraew1
𡏳	kjïn2
𡐔	yin1
𡐞	pjiet4
𡐠	khwej1
𡐠	kwea2
𡐠	kwea3
𡐤	khjet4
𡐨	yae2
𡑈	twoj2
𡑜	lin1
𡑟	wa1
𡑠	tsyhi3
𡑠	dzyik4
𡑣	khwot4
𡑧	haet4
𡑧	khwot4
𡒊	yo3
𡒓	xam2
𡓐	ngak4
𡔇	lwoj3
𡔞	mjang2
𡔢	khet4
𡔢	ket4
𡔣	khet4
𡔣	ket4
𡕒	khwae2
𡕒	khwae3
𡕗	haj3
𡕡	buwk4
𡕢	mjom2
𡕢	mem2
𡕥	xwik4
𡕬	hang2
𡕮	ling1
𡕮	kik4
𡖓	tom2
𡖓	tom1
𡖔	na1
𡖯	suwk4
𡖶	maek4
𡖾	khi1
𡖿	hwa2
𡗞	hej1
𡗥	dzywin1
𡗷	ku1
𡗹	phjon3
𡗻	pjut4
𡘌	xeaj3
𡘌	tshje2
𡘐	xet4
𡘐	xej3
𡘴	pet4
𡘷	thaw2
𡘷	thaw3
𡘸	ken2
𡙁	srjang2
𡙜	dwat4
𡙮	drit4
𡙳	kjuwk4
𡙷	jon3
𡚁	bjiej3
𡚊	xwan1
𡚠	gjwak4
𡚠	kjwak4
𡚤	bij3
𡚮	kjuw2
𡚰	kjuw2
𡚼	tsyhe2
𡚽	xaw2
𡚽	xaw3
𡛗	pij3
𡛟	hjwot4
𡛷	tsij2
𡜂	hu2
𡜉	nyem2
𡜊	pjuw2
𡜊	phwoj1
𡜜	san1
𡝐	drae1
𡝙	drae1
𡝠	mej1
𡝡	mej1
𡝤	luw1
𡝤	lju1
𡝦	nuw2
𡝫	trhjem1
𡝫	syem1
𡞘	sep4
𡞞	srjaeng2
𡞟	ban3
𡞢	khok4
𡞣	heam2
𡞦	gjwieng1
𡟨	syem2
𡟰	jwon1
𡟷	haw3
𡠆	khuw3
𡠖	haw3
𡠗	tsyip4
𡠗	tsyij3
𡠚	pjit4
𡠜	maek4
𡠼	suw1
𡡂	yang3
𡡉	ma1
𡡏	sraew2
𡡏	sraew1
𡡐	puwk4
𡡕	jwot4
𡡗	ljwen2
𡢑	trwit4
𡢕	xjwe2
𡢖	khea2
𡢖	khea3
𡢖	khej3
𡣊	hom2
𡣔	hom2
𡣪	syek4
𡣫	mok4
𡣬	jwien1
𡣬	wean1
𡣬	jwen1
𡤉	bjin1
𡤙	nreap4
𡤫	khae1
𡤬	jwak4
𡤯	lwij1
𡤼	kjiet4
𡥀	paw2
𡥆	xaw3
𡥈	kaew3
𡦄	bjuw1
𡦗	nyu3
𡦳	xaew3
𡦼	nyowng2
𡧋	bin1
𡧍	men3
𡧘	dzek4
𡧮	ew2
𡧮	ew1
𡧯	dzek4
𡧽	xwang2
𡨀	drae1
𡨃	gjuw1
𡨢	kjo1
𡨥	khuw3
𡨾	en1
𡩁	tshin1
𡩆	da1
𡩇	khew1
𡩡	srjaek4
𡩡	sreak4
𡩩	mang1
𡩻	tsim2
𡪁	ngom1
𡪄	trjo2
𡪔	tshin1
𡪛	pjin1
𡪢	tshim2
𡪶	xom1
𡫀	kek4
𡫏	tsim3
𡫬	kjuwk4
𡫺	phjuw1
𡫼	sok4
𡫽	jo3
𡫽	nyo2
𡫽	nyo1
𡬄	gjwij3
𡬍	mje2
𡬍	mej2
𡬓	tshim2
𡬖	xom1
𡬙	song3
𡬲	daw2
𡬹	daw2
𡭊	twoj3
𡭐	dzywen2
𡭪	bjen3
𡭴	khjaek4
𡭾	nuw2
𡮞	trik4
𡯄	lik4
𡯋	kan1
𡯱	ngjwon2
𡯵	thwoj3
𡰄	dej1
𡰅	hwot4
𡰖	dej1
𡰖	tej1
𡰝	trjwen1
𡰝	gjwen1
𡰝	gjwen1
𡰟	lwa3
𡰟	ljwe1
𡰠	lwa3
𡰠	ljwe1
𡰢	hwej1
𡰥	yij1
𡰪	tuwk4
𡰪	towk4
𡰾	tshij1
𡰿	buwk4
𡱂	den3
𡱂	dwon1
𡱏	hwae2
𡱐	yij1
𡱣	yo3
𡱣	zjo2
𡱣	zjo3
𡱥	tswoj1
𡱺	gju1
𡱼	khwa3
𡱿	yek4
𡲁	zjo3
𡲃	uwk4
𡲕	thej3
𡲗	gjut4
𡲣	kaewng3
𡲬	gjut4
𡳅	khjej3
𡳆	tshjo1
𡳋	tsan3
𡳠	tshij1
𡳭	trhij2
𡳭	trhij3
𡳸	lek4
𡴀	phjowng1
𡴆	ljuwk4
𡴊	khaewk4
𡴎	ngjet4
𡴎	nget4
𡴘	heang2
𡴛	dowk4
𡴞	ywin2
𡴥	trhje1
𡴺	tset4
𡴺	dzet4
𡵙	ngang3
𡶅	pha1
𡶇	mit4
𡶎	mjïj3
𡶒	bjut4
𡶫	nget4
𡷘	bjet4
𡷛	han2
𡷝	nrjaep4
𡷡	jwien1
𡷥	khowk4
𡷨	kheang1
𡸂	thu1
𡸓	khjang1
𡸔	hwej1
𡸜	drik4
𡸦	dzrik4
𡸨	tsju1
𡹆	dowk4
𡹮	jem2
𡹴	zying3
𡹼	ngan3
𡺮	bij2
𡺮	phij2
𡺲	swin3
𡺵	dzreaj1
𡻚	khang2
𡻝	dzraew1
𡻝	dzjew1
𡻞	pjit4
𡻠	tsyo3
𡻡	hom2
𡻭	lwij2
𡻮	hu2
𡼄	det4
𡼊	lwoj2
𡼗	kaw1
𡼿	khwot4
𡽆	tsye3
𡽐	lew1
𡽜	ngan1
𡽠	pha2
𡽧	nraew1
𡾅	ljo3
𡾋	lwoj2
𡾙	ngak4
𡾰	gjen2
𡾰	kjen2
𡿔	lwij1
𡿖	nget4
𡿖	ngaet4
𡿦	khwon1
𡿧	tsoj1
𡿨	kwen2
𡿪	ljet4
𡿪	ngit4
𡿮	dwot4
𡿮	thwot4
𡿯	hwit4
𡿿	hwok4
𢀼	bjuw1
𢁁	traewk4
𢁕	tew2
𢁗	kan3
𢁘	sam1
𢁥	phjun1
𢁦	bij2
𢁬	tsraew2
𢁮	gjem1
𢁼	trjo2
𢁾	trhjew1
𢂀	phjut4
𢂁	khuw1
𢂃	dzak4
𢂊	aew2
𢂏	paj3
𢂐	hep4
𢂑	syik4
𢂤	bwoj3
𢂤	lwot4
𢂥	ljej3
𢂷	keap4
𢂷	kop4
𢂹	maew3
𢂺	tshen3
𢂻	nyin3
𢂼	yej3
𢂿	kheap4
𢃀	mju1
𢃍	pjie1
𢃏	dzowng1
𢃐	khuwng1
𢃒	tswaj3
𢃒	tswoj3
𢃓	tshjowng2
𢃔	tsyhem1
𢃕	thop4
𢃖	drjuw1
𢃗	hom2
𢃛	gi1
𢃤	xwok4
𢃬	tsen1
𢃭	tshjowng2
𢃭	kwon1
𢃮	mjien2
𢃳	dzyew1
𢃴	lat4
𢃶	dowk4
𢄇	kuw3
𢄋	jwieng1
𢄏	mok4
𢄐	muwng3
𢄐	muwng1
𢄓	u2
𢄔	taj3
𢄢	sywej3
𢄢	tsyij3
𢄳	khwae2
𢄴	na2
𢄶	xweak4
𢄹	khjew1
𢄺	lew2
𢄺	tsjew2
𢄻	san2
𢄼	sju1
𢅉	maew3
𢅎	kew2
𢅎	kew3
𢅫	zjwej3
𢅮	zjem1
𢅯	bjun2
𢅯	bjun3
𢅰	xaek4
𢅴	mong3
𢅹	yak4
𢅼	nwoj1
𢅼	nan3
𢆃	nan3
𢆃	nwoj1
𢆉	nyim2
𢆞	ken2
𢆶	juw1
𢆶	jiw1
𢆷	ew1
𢆸	peang1
𢇇	kwaen1
𢇌	sje2
𢇓	gjït4
𢇘	ngjaem2
𢇞	hom2
𢇫	pjowng2
𢇷	bat4
𢈉	duwng1
𢈌	kjwe3
𢈔	yu2
𢈕	pea3
𢈙	heap4
𢈚	ljo2
𢈠	lat4
𢈹	twoj1
𢉙	tsyo3
𢉛	tshuwng1
𢉛	tsuwng2
𢉤	kae3
𢉥	jot4
𢉥	at4
𢉨	lat4
𢊁	drea2
𢊁	drje2
𢊄	xjwij1
𢊕	tshuwng1
𢊕	tsuwng2
𢊖	syim3
𢊗	mak4
𢊰	sen3
𢋅	yuw1
𢋅	yu1
𢋇	yew1
𢋑	mju2
𢋒	hwak4
𢋱	dzraewk4
𢌨	yen1
𢌱	yo2
𢌳	gwij1
𢌻	yuwk4
𢌿	pjij3
𢍁	gi3
𢍁	gi1
𢍏	kjwen3
𢍚	hjwïj3
𢎀	yik4
𢎘	hom2
𢎘	hom1
𢎛	tset4
𢎞	hwong1
𢎢	yin2
𢎦	dzyu1
𢎰	u1
𢎰	khu1
𢏏	mjie1
𢏕	duwng1
𢏗	ngej3
𢏤	swin3
𢐀	bit4
𢐂	dzye3
𢐂	tri3
𢐄	ywen3
𢐲	bjon1
𢐸	lu1
𢑄	yew1
𢑆	gjwen1
𢑢	xwot4
𢑦	dzyew1
𢒔	trhjowk4
𢒔	trjowk4
𢒞	lan3
𢒫	zim1
𢓀	yik4
𢓈	zwin3
𢓕	yim1
𢓜	kaek4
𢓠	srin1
𢓡	yij1
𢓪	zri2
𢓬	xeaj1
𢓱	phjowng1
𢓴	thwoj3
𢔀	tshim1
𢔅	tuwng1
𢔋	sjowng1
𢔌	pjie2
𢔟	nrjuw2
𢔠	xjwiek4
𢔡	kheaj1
𢔢	yu1
𢔥	hjut4
𢔭	dej1
𢕒	bjuw3
𢕕	som2
𢕘	tshwoj1
𢕚	trik4
𢕬	tsrhip4
𢕬	sop4
𢕮	trae3
𢕮	trea3
𢕶	juw1
𢖊	pheng1
𢖒	juw1
𢖔	paew3
𢖦	khjwak4
𢖫	ngjïj3
𢖳	xju1
𢖶	khjowng2
𢖶	khjowng3
𢖺	yik4
𢗊	xeaj3
𢗋	dzywin1
𢗋	gjwieng1
𢗒	baewng2
𢗿	mat4
𢘁	sjem1
𢘆	hwan1
𢘆	hong1
𢘇	tan3
𢘉	haep4
𢘋	thok4
𢘌	hwaeng1
𢘍	bit4
𢘎	nywen2
𢘐	tuwng1
𢘽	yej3
𢘽	trhjej3
𢘿	swa1
𢙣	ak4
𢙱	luwng3
𢙼	heng2
𢚃	ljwet4
𢛁	tat4
𢛃	gjuw2
𢛃	gjuw1
𢛆	hen1
𢛈	tsyhem1
𢛎	bet4
𢛓	lean1
𢛢	hong1
𢛳	tok4
𢜩	khjem1
𢜩	kheam2
𢜫	sjeng2
𢜬	dak4
𢜭	gjaek4
𢜭	kjaek4
𢜮	mu2
𢜮	mju2
𢜮	mju1
𢜰	jiem3
𢜰	jem3
𢜳	tsyhej3
𢜸	naw1
𢜽	gjwij2
𢜽	gjwij1
𢝁	xweang1
𢝃	tsyej3
𢝆	drjowng2
𢝇	xwaek4
𢝰	tsuwng2
𢝹	thej3
𢞎	bea2
𢞎	beaj3
𢞏	khjuwng1
𢞐	haj3
𢞒	khek4
𢞒	thek4
𢞗	phjij1
𢞝	soj3
𢞡	xaewng2
𢞣	syuwk4
𢞦	bju1
𢟇	ej3
𢟡	bea2
𢟡	beaj3
𢟢	lje1
𢟤	li3
𢟤	li1
𢟪	oj3
𢟪	xjïj3
𢟮	man2
𢟰	ngeaj3
𢠜	bwot4
𢠳	phet4
𢠵	tsyhang2
𢠶	hwaen3
𢠽	dang2
𢡍	keak4
𢡤	keak4
𢡹	dzyowng2
𢢗	draewk4
𢢜	ngjaep4
𢢝	swij3
𢢞	khej3
𢣎	thwan2
𢣏	aj3
𢣐	phjin1
𢣑	bjien2
𢣒	hwon1
𢣔	mjien1
𢣘	ywij3
𢣙	weng3
𢣻	ljo1
𢤁	saw3
𢤂	lij1
𢤄	suwng1
𢤆	ljej3
𢤇	nej3
𢤉	drjuw1
𢤋	xik4
𢤤	draewng3
𢤦	tuwng2
𢤬	bjun2
𢤱	luwng2
𢥎	tsej1
𢥗	lje1
𢥘	hwej1
𢥛	sok4
𢥞	downg1
𢥠	sraewng1
𢦅	xuwng2
𢦏	tsoj1
𢦒	tsoj1
𢦔	tsoj1
𢦚	hwae2
𢦟	khom1
𢦦	nyuwng1
𢦧	mjuw1
𢦩	dzyeng1
𢦭	yik4
𢦵	mjuw1
𢧀	kan1
𢧖	traet4
𢧤	drit4
𢧧	kok4
𢧨	tsyhwin2
𢧳	yowng1
𢧴	ngaw1
𢧵	dzet4
𢨀	dzyik4
𢨒	tsyhi3
𢨔	mjom2
𢨛	xje1
𢨪	dzri2
𢨸	trhju3
𢩭	tshwon2
𢪃	tshwot4
𢪇	tsjang1
𢪍	tsjet4
𢪍	tsit4
𢪎	xjwa1
𢪏	hwot4
𢪒	kjowng2
𢫦	maek4
𢫨	nrjowng3
𢫨	nyowng2
𢫯	bok4
𢫷	nwa2
𢬆	tsrhjuw1
𢬳	thuwk4
𢬴	trjep4
𢬴	tep4
𢭃	twan2
𢭆	trhjuw1
𢮁	jo2
𢮁	jo3
𢮂	hen1
𢮂	ken1
𢮇	mwoj2
𢮛	dzywen3
𢮟	haet4
𢮨	dzywen3
𢯩	dzik4
𢯩	tsrik4
𢯮	hjut4
𢯱	srjuw1
𢯲	wan3
𢯴	kaew2
𢯷	hjwïj2
𢯸	phat4
𢯻	ywen2
𢯼	yin2
𢯼	yin3
𢯽	tsha3
𢯾	maw3
𢰂	dej3
𢰂	tej3
𢰇	eaj1
𢱈	kae3
𢱡	swa2
𢱢	sak4
𢱧	bet4
𢲵	dzaw3
𢲸	lu2
𢲼	det4
𢳁	bwoj2
𢳄	zjwen3
𢳋	pjie2
𢳚	kjon1
𢴄	tap4
𢴧	drij3
𢴩	pit4
𢴮	khjo1
𢴲	het4
𢴲	xet4
𢴵	yem3
𢴶	new2
𢵈	kjen2
𢵿	khew3
𢶀	dzrweaj1
𢶃	bjon1
𢶆	kjot4
𢶇	gjwieng1
𢶉	pheak4
𢶋	thet4
𢶍	dzap4
𢶍	sap4
𢶒	kwaj3
𢶜	jowng2
𢶡	khew3
𢶡	khek4
𢷎	peaj3
𢷏	baewk4
𢷐	trij3
𢷒	gjot4
𢷕	maewk4
𢷖	twan2
𢷘	kjen2
𢷟	trij3
𢷤	pjin3
𢷶	ljuw1
𢷾	srweak4
𢸁	kjowng2
𢸣	new2
𢸧	zjem1
𢹍	xje1
𢹎	nyew2
𢹕	ken2
𢹖	kweak4
𢹰	bjiew2
𢺃	ken2
𢺑	lwa3
𢺡	draewk4
𢺰	leng3
𢺰	leng1
𢺵	khjie3
𢺷	gje1
𢺻	bju1
𢻃	dzye3
𢻈	tsye3
𢻚	gjie1
𢻢	ljew2
𢻥	tshaw1
𢻫	sye1
𢻬	phju2
𢻱	sye1
𢻳	bju1
𢻹	bij2
𢻹	phij2
𢻹	phjij1
𢼂	kaew3
𢼛	kwaek4
𢼛	kaek4
𢼟	jwang2
𢼣	kheat4
𢼸	mjïj1
𢼹	phu1
𢽃	jwang2
𢽚	traewk4
𢽚	tuwk4
𢽝	dzream1
𢽣	kheam1
𢽤	kam2
𢽱	jep4
𢽱	jaep4
𢽳	san2
𢽴	tuwk4
𢽹	min2
𢽻	kaew2
𢾁	hjwïj1
𢾅	du2
𢾇	phik4
𢾊	dreang1
𢾎	tsyhwin2
𢾐	sraew2
𢾖	du2
𢾫	trij2
𢾮	downg1
𢿏	phaew1
𢿜	man3
𢿢	lwan3
𢿣	khew1
𢿣	khek4
𢿣	ngaew1
𢿥	pa3
𢿦	dreang1
𢿨	san2
𢿨	san3
𢿱	san3
𢿱	san2
𢿻	lean1
𢿾	tshaw1
𢿿	xew3
𣀃	ljem1
𣀒	dzuwng3
𣀓	dzyuw1
𣀔	tsrhjwon3
𣀔	phjon3
𣀗	loj1
𣀘	dzyuw1
𣀣	bjut4
𣀤	kweaj3
𣀧	san2
𣀧	san3
𣀩	kweaj3
𣀮	nyang1
𣀳	nrjep4
𣀶	tswan1
𣀷	lje1
𣀷	lej2
𣁗	than3
𣁜	man3
𣁟	li1
𣁣	lean1
𣁳	wat4
𣁳	weat4
𣁳	xwat4
𣁴	kheap4
𣂁	tshjew1
𣂁	thew1
𣂆	baeng1
𣂆	phang1
𣂉	tek4
𣂞	la2
𣂯	dzyej3
𣃈	trjak4
𣃍	tsrhjwej3
𣃍	tshjwej3
𣃘	trhjen2
𣃘	draewng1
𣃘	tring1
𣃦	mjut4
𣃧	jaem2
𣃰	jem2
𣃳	jaem2
𣄉	jiep4
𣄉	jem2
𣄝	ngjem3
𣄠	pjiew1
𣄧	ywij1
𣄲	khjwe2
𣄴	ljang1
𣄴	ljang3
𣄵	ljang3
𣄸	hwa2
𣅔	tsrik4
𣅕	hwit4
𣅝	thwot4
𣅝	1
𣅦	tsrik4
𣅳	tsrik4
𣆖	xwang2
𣆖	xwang1
𣆩	tsrheak4
𣇗	syin1
𣇩	ae3
𣈡	thej2
𣈯	yu3
𣉘	noj3
𣉘	nok4
𣉻	trje3
𣊓	sjet4
𣊟	kham3
𣊡	xen2
𣊡	ngop4
𣋞	aj3
𣋟	ma2
𣋲	ljep4
𣌍	nrjep4
𣌏	tok4
𣌧	tsrheak4
𣌾	yin3
𣍆	tsyhi1
𣍆	neng1
𣍘	dzaw1
𣍦	xjwang3
𣎛	kjwit4
𣎜	zying3
𣎟	zim1
𣎲	thang2
𣎳	phea3
𣎳	phjin3
𣎴	ngat4
𣎵	phjin3
𣎵	phea3
𣎼	paw2
𣏔	khwon3
𣏕	phea3
𣏚	dzye1
𣏜	mjien1
𣏞	hjuw1
𣏟	phea3
𣐈	dzri2
𣐉	trhij3
𣐊	kjuwk4
𣐋	hjwot4
𣐑	dzje1
𣐵	yi1
𣐷	kwae2
𣐽	tsrin2
𣐾	xaw1
𣑍	kwae2
𣑫	twa1
𣑫	twa3
𣓀	tsrin2
𣓀	tsrin1
𣓁	khan1
𣓅	kheam2
𣓈	ljang2
𣓌	gjuw2
𣓌	kaw2
𣓌	kaw1
𣓓	swin1
𣓕	uw3
𣓗	xwot4
𣓧	trjwen2
𣔱	saw1
𣔳	thak4
𣔴	yuw1
𣔺	mowk4
𣔺	maw3
𣔻	dwot4
𣔾	zwij3
𣕁	ej1
𣕁	ngej1
𣕄	kweng1
𣕇	sraew3
𣕍	swin2
𣖄	tshjew1
𣖅	dej1
𣖬	gjwot4
𣖹	nrjo1
𣖼	swin1
𣖾	bij3
𣗻	drit4
𣘖	kjon1
𣘘	srin1
𣘟	khae1
𣘢	ngaw1
𣘤	tsrheat4
𣘥	bej3
𣘧	bju1
𣘨	a2
𣘪	law1
𣘫	haw1
𣘯	kwaeng1
𣘻	du1
𣘻	drae1
𣙿	phjïj3
𣚃	ket4
𣚊	nyi1
𣚍	ik4
𣚏	xju1
𣚓	kjwien3
𣚕	jiep4
𣚙	tsen1
𣛒	lej3
𣛗	lak4
𣛱	dom2
𣛺	tshit4
𣜄	lwa1
𣜣	dzim1
𣜤	swa1
𣜦	daw2
𣜨	gjwen3
𣝁	phea3
𣝂	hwon1
𣝉	twoj3
𣝋	dop4
𣝍	bjaek4
𣝏	kaw3
𣝑	yo3
𣝒	dzyae2
𣝕	tsen1
𣝗	hwot4
𣝞	dzraew1
𣞈	bjiew1
𣞐	sjae2
𣞑	meang1
𣞒	phju1
𣞖	tshaj3
𣞙	sang2
𣞟	tsyhin1
𣞟	tsyin2
𣞤	mju2
𣞰	len3
𣞵	zyim2
𣞷	suwng2
𣞷	suwng1
𣟄	thak4
𣟉	xweaj3
𣟌	lej3
𣟗	yij1
𣟳	zjwen1
𣟴	srwaen1
𣟼	tshjew1
𣟼	tsjuw1
𣟽	law3
𣠏	tsuw1
𣠚	ljuw1
𣠞	tsyhep4
𣠞	tsyep4
𣠟	dzrim1
𣠯	srwaen1
𣠺	tshjep4
𣠼	law2
𣡆	sang2
𣡌	ngat4
𣡖	beaj3
𣡞	yem1
𣡠	mjien1
𣡶	yem1
𣡷	lit4
𣢂	xjij1
𣢆	kjïj3
𣢉	ngwae1
𣢑	xi1
𣢗	xaep4
𣢘	syin1
𣢜	juwk4
𣢜	jiw2
𣢜	jiw1
𣢝	xjieng3
𣢝	xom1
𣢠	bjit4
𣢩	xjaep4
𣢫	jwang2
𣢰	tsjuwk4
𣢲	phjom1
𣢺	xom1
𣣉	xek4
𣣋	ling1
𣣌	tshij3
𣣌	tsij3
𣣏	xwon1
𣣠	huw3
𣣢	ye1
𣣲	xjaep4
𣣳	yew1
𣣸	yuw2
𣣹	xop4
𣣹	xap4
𣤇	khaewk4
𣤊	lop4
𣤋	luw3
𣤌	tsrhwaej3
𣤖	thej3
𣤢	thej3
𣤦	yew3
𣤩	thek4
𣤴	xje1
𣤵	jieng2
𣤶	dzjuwk4
𣤶	tsjuwk4
𣤶	tsop4
𣥂	that4
𣥦	kon1
𣥹	tsyhuwk4
𣥺	draeng1
𣦞	gwij1
𣦢	pjiek4
𣦻	dzan1
𣦼	dzan1
𣧂	thej3
𣧍	nwot4
𣧎	kwej3
𣧑	xjowng1
𣧖	tsjet4
𣧖	tsreat4
𣧡	xjwiet4
𣧩	tsyuwng1
𣧱	sraen1
𣧳	lak4
𣧺	sraen1
𣧻	dzan3
𣨍	kuwk4
𣨐	dzu1
𣨙	jwe3
𣨙	jwe1
𣨛	tshwot4
𣨛	tswit4
𣨶	xjwoj3
𣩄	khop4
𣩅	khaw2
𣩈	dza1
𣩈	tsjae1
𣩎	mak4
𣩒	tsaw1
𣩟	dong3
𣩠	sje3
𣩡	swaj3
𣩱	aj3
𣩵	pjin3
𣪌	duw1
𣪏	kam2
𣪘	khjiw1
𣪘	kjuw3
𣪠	khek4
𣪥	xuwk4
𣪲	tsowk4
𣪻	tsowk4
𣫈	huwk4
𣫌	nuw3
𣫎	suwk4
𣫐	dzyuw1
𣫓	khuwk4
𣫔	tuwk4
𣫞	dzak4
𣫣	lowng1
𣫴	hwej1
𣬈	bjij1
𣬎	kwet4
𣬕	sjae2
𣬜	thuwk4
𣬩	phjun1
𣬪	paj3
𣬬	sop4
𣬸	dew1
𣬹	leng1
𣭝	kop4
𣭠	nrjo1
𣭲	nyowng2
𣭷	bwot4
𣮆	thwa3
𣮉	li1
𣮉	loj1
𣮊	trik4
𣮐	bjiek4
𣮧	pang2
𣮫	kae1
𣯅	kjej3
𣯉	dep4
𣯍	nywin2
𣯨	tsjowng1
